transaction_id,source_account,destination_account,amount,timestamp,transaction_type,channel,F3924
TXN-001032,ACC-8034,ACC-8148,377.99,2026-05-11T08:57:00,BILLPAY,web,0
TXN-001033,ACC-8082,ACC-8062,359.85,2026-05-11T09:52:00,BILLPAY,mobile,0
TXN-001034,ACC-8085,ACC-8079,486.16,2026-05-11T09:39:00,BILLPAY,web,0
TXN-001035,ACC-8066,ACC-8093,975.02,2026-05-11T11:31:00,CARD_PAYMENT,web,0
TXN-001036,ACC-8071,ACC-8093,1019.07,2026-05-11T11:32:00,BILLPAY,web,0
TXN-001037,ACC-8048,ACC-8099,562.91,2026-05-11T11:48:00,ACH_TRANSFER,web,0
TXN-001038,ACC-8217,ACC-8150,488.36,2026-05-11T10:43:00,BILLPAY,mobile,0
TXN-001039,ACC-8196,ACC-8132,734.04,2026-05-11T11:29:00,CARD_PAYMENT,branch,0
TXN-001040,ACC-8212,ACC-8056,860.81,2026-05-11T10:29:00,P2P_PAYMENT,web,0
TXN-001041,ACC-8075,ACC-8213,575.45,2026-05-11T10:50:00,ACH_TRANSFER,web,0
TXN-001042,ACC-8156,ACC-8071,1039.37,2026-05-11T12:27:00,P2P_PAYMENT,mobile,0
TXN-001043,ACC-8198,ACC-8021,776.41,2026-05-11T11:51:00,BILLPAY,mobile,0
TXN-001044,ACC-8057,ACC-8158,892.95,2026-05-11T12:08:00,CARD_PAYMENT,web,0
TXN-001045,ACC-8223,ACC-8213,218.01,2026-05-11T11:55:00,P2P_PAYMENT,web,0
TXN-001046,ACC-8104,ACC-8106,950.34,2026-05-11T12:05:00,P2P_PAYMENT,web,0
TXN-001047,ACC-8009,ACC-8062,674.53,2026-05-11T12:23:00,CARD_PAYMENT,mobile,0
TXN-001048,ACC-8132,ACC-8121,747.2,2026-05-11T13:38:00,P2P_PAYMENT,mobile,0
TXN-001049,ACC-8196,ACC-8104,375.43,2026-05-11T14:24:00,ACH_TRANSFER,mobile,0
TXN-001050,ACC-8174,ACC-8106,388.72,2026-05-11T12:53:00,CARD_PAYMENT,mobile,0
TXN-001051,ACC-8084,ACC-8148,432.71,2026-05-11T15:27:00,P2P_PAYMENT,mobile,0
TXN-001052,ACC-8223,ACC-8148,413.34,2026-05-11T13:37:00,ACH_TRANSFER,branch,0
TXN-001053,ACC-8144,ACC-8132,677.69,2026-05-11T14:26:00,P2P_PAYMENT,web,0
TXN-001054,ACC-8175,ACC-8127,350.58,2026-05-11T15:43:00,ACH_TRANSFER,branch,0
TXN-001055,ACC-8037,ACC-8106,852.53,2026-05-11T14:41:00,ACH_TRANSFER,web,0
TXN-001056,ACC-8230,ACC-8191,212.56,2026-05-11T15:56:00,ACH_TRANSFER,web,0
TXN-001057,ACC-8106,ACC-8132,1206.33,2026-05-11T16:57:00,BILLPAY,mobile,0
TXN-001058,ACC-8223,ACC-8104,751.71,2026-05-11T14:59:00,CARD_PAYMENT,mobile,0
TXN-001059,ACC-8015,ACC-8151,862.8,2026-05-11T15:39:00,CARD_PAYMENT,web,0
TXN-001060,ACC-8013,ACC-8034,696.13,2026-05-11T16:53:00,ACH_TRANSFER,web,0
TXN-001061,ACC-8023,ACC-8093,307.79,2026-05-11T17:46:00,CARD_PAYMENT,mobile,0
TXN-001062,ACC-8163,ACC-8013,6731.51,2026-05-09T10:38:00,CRYPTO_EXCHANGE,mobile,1
TXN-001062-R,ACC-8013,ACC-8163,2356.77,2026-05-09T12:14:00,CRYPTO_EXCHANGE,branch,0
TXN-001063,ACC-8087,ACC-8062,602.53,2026-05-11T17:28:00,ACH_TRANSFER,mobile,0
TXN-001064,ACC-8098,ACC-8120,721.68,2026-05-11T18:16:00,P2P_PAYMENT,mobile,0
TXN-001065,ACC-8077,ACC-8085,1138.93,2026-05-11T16:52:00,P2P_PAYMENT,mobile,0
TXN-001066,ACC-8005,ACC-8021,661.22,2026-05-11T17:44:00,CARD_PAYMENT,mobile,0
TXN-001067,ACC-8150,ACC-8081,11809.19,2026-05-09T12:14:00,WIRE_TRANSFER,mobile,1
TXN-001068,ACC-8109,ACC-8104,746.22,2026-05-11T17:50:00,BILLPAY,mobile,0
TXN-001069,ACC-8049,ACC-8148,379.43,2026-05-11T17:35:00,P2P_PAYMENT,web,0
TXN-001070,ACC-8152,ACC-8213,461.04,2026-05-11T19:13:00,P2P_PAYMENT,mobile,0
TXN-001071,ACC-8204,ACC-8148,969.19,2026-05-11T18:34:00,BILLPAY,web,0
TXN-001072,ACC-8195,ACC-8127,269.44,2026-05-11T19:54:00,P2P_PAYMENT,mobile,0
TXN-001073,ACC-8052,ACC-8093,648.61,2026-05-11T20:41:00,CARD_PAYMENT,web,0
TXN-001074,ACC-8003,ACC-8127,490.19,2026-05-11T19:08:00,BILLPAY,branch,0
TXN-001075,ACC-8170,ACC-8149,908.38,2026-05-11T19:22:00,ACH_TRANSFER,mobile,0
TXN-001076,ACC-8079,ACC-8106,590.06,2026-05-11T21:10:00,P2P_PAYMENT,mobile,0
TXN-001077,ACC-8134,ACC-8079,667.7,2026-05-11T21:32:00,P2P_PAYMENT,mobile,0
TXN-001078,ACC-8150,ACC-8159,9019.89,2026-05-09T14:00:00,P2P_PAYMENT,mobile,1
TXN-001079,ACC-8136,ACC-8021,775.44,2026-05-11T20:52:00,BILLPAY,web,0
TXN-001080,ACC-8203,ACC-8106,965.29,2026-05-11T21:34:00,BILLPAY,web,0
TXN-001081,ACC-8173,ACC-8180,685.06,2026-05-11T20:51:00,BILLPAY,web,0
TXN-001082,ACC-8177,ACC-8171,5523.03,2026-05-09T14:42:00,CRYPTO_EXCHANGE,mobile,1
TXN-001083,ACC-8117,ACC-8066,594.89,2026-05-11T21:06:00,BILLPAY,web,0
TXN-001084,ACC-8152,ACC-8008,865.9,2026-05-11T23:19:00,P2P_PAYMENT,web,0
TXN-001085,ACC-8127,ACC-8191,506.08,2026-05-11T22:04:00,ACH_TRANSFER,web,0
TXN-001086,ACC-8133,ACC-8213,393.14,2026-05-11T22:46:00,BILLPAY,web,0
TXN-001087,ACC-8011,ACC-8188,490.83,2026-05-11T23:43:00,P2P_PAYMENT,web,0
TXN-001088,ACC-8054,ACC-8132,1174.46,2026-05-11T23:19:00,ACH_TRANSFER,mobile,0
TXN-001089,ACC-8106,ACC-8127,19.27,2026-05-12T00:12:00,BILLPAY,mobile,0
TXN-001090,ACC-8145,ACC-8148,471.8,2026-05-11T22:44:00,ACH_TRANSFER,mobile,0
TXN-001091,ACC-8101,ACC-8174,6918.14,2026-05-09T15:59:00,WIRE_TRANSFER,mobile,1
TXN-001092,ACC-8025,ACC-8053,296.91,2026-05-11T23:36:00,CARD_PAYMENT,web,0
TXN-001093,ACC-8151,ACC-8053,208.5,2026-05-11T23:01:00,ACH_TRANSFER,web,0
TXN-001094,ACC-8067,ACC-8043,1039.15,2026-05-12T00:36:00,BILLPAY,mobile,0
TXN-001095,ACC-8088,ACC-8191,414.3,2026-05-12T01:23:00,ACH_TRANSFER,mobile,0
TXN-001096,ACC-8187,ACC-8053,700.75,2026-05-12T00:54:00,P2P_PAYMENT,mobile,0
TXN-001097,ACC-8010,ACC-8050,627.83,2026-05-12T02:06:00,BILLPAY,web,0
TXN-001098,ACC-8166,ACC-8021,21.22,2026-05-12T00:55:00,BILLPAY,web,0
TXN-001099,ACC-8054,ACC-8123,808.66,2026-05-12T01:44:00,ACH_TRANSFER,web,0
TXN-001100,ACC-8092,ACC-8088,916.45,2026-05-12T00:53:00,ACH_TRANSFER,web,0
TXN-001101,ACC-8204,ACC-8213,796.95,2026-05-12T01:11:00,BILLPAY,web,0
TXN-001102,ACC-8025,ACC-8021,778.24,2026-05-12T02:19:00,CARD_PAYMENT,web,0
TXN-001103,ACC-8039,ACC-8053,1336.99,2026-05-12T03:32:00,BILLPAY,web,0
TXN-001104,ACC-8141,ACC-8012,1015.51,2026-05-12T01:32:00,ACH_TRANSFER,web,0
TXN-001105,ACC-8159,ACC-8127,543.79,2026-05-12T03:50:00,P2P_PAYMENT,mobile,0
TXN-001106,ACC-8148,ACC-8147,753.47,2026-05-12T04:27:00,P2P_PAYMENT,web,0
TXN-001107,ACC-8153,ACC-8104,777.3,2026-05-12T04:43:00,CARD_PAYMENT,mobile,0
TXN-001108,ACC-8233,ACC-8023,8610.63,2026-05-09T19:33:00,WIRE_TRANSFER,mobile,1
TXN-001109,ACC-8213,ACC-8239,750.08,2026-05-12T02:56:00,P2P_PAYMENT,mobile,0
TXN-001110,ACC-8066,ACC-8032,720.87,2026-05-12T04:04:00,BILLPAY,mobile,0
TXN-001111,ACC-8228,ACC-8148,745.97,2026-05-12T03:38:00,BILLPAY,mobile,0
TXN-001112,ACC-8172,ACC-8021,704.25,2026-05-12T04:35:00,ACH_TRANSFER,web,0
TXN-001113,ACC-8016,ACC-8148,1046.24,2026-05-12T04:04:00,ACH_TRANSFER,branch,0
TXN-001114,ACC-8008,ACC-8191,648.84,2026-05-12T04:33:00,ACH_TRANSFER,mobile,0
TXN-001115,ACC-8146,ACC-8053,167.79,2026-05-12T05:45:00,P2P_PAYMENT,mobile,0
TXN-001116,ACC-8019,ACC-8082,913.04,2026-05-12T05:59:00,BILLPAY,web,0
TXN-001117,ACC-8099,ACC-8021,1065.43,2026-05-12T06:34:00,BILLPAY,web,0
TXN-001118,ACC-8192,ACC-8202,764.92,2026-05-12T05:36:00,CARD_PAYMENT,mobile,0
TXN-001119,ACC-8009,ACC-8160,118.81,2026-05-12T05:53:00,BILLPAY,mobile,0
TXN-001120,ACC-8238,ACC-8206,3031.52,2026-05-09T22:03:00,P2P_PAYMENT,mobile,1
TXN-001121,ACC-8233,ACC-8165,4481.34,2026-05-09T21:26:00,CRYPTO_EXCHANGE,web,1
TXN-001121-R,ACC-8165,ACC-8233,2779.21,2026-05-09T21:53:00,CRYPTO_EXCHANGE,web,0
TXN-001122,ACC-8124,ACC-8158,565.98,2026-05-12T06:40:00,ACH_TRANSFER,web,0
TXN-001123,ACC-8164,ACC-8053,587.87,2026-05-12T07:44:00,P2P_PAYMENT,web,0
TXN-001124,ACC-8185,ACC-8021,647.91,2026-05-12T07:24:00,ACH_TRANSFER,mobile,0
TXN-001125,ACC-8154,ACC-8162,747.21,2026-05-12T08:23:00,BILLPAY,mobile,0
TXN-001126,ACC-8100,ACC-8048,13128.0,2026-05-09T22:31:00,CRYPTO_EXCHANGE,web,1
TXN-001127,ACC-8202,ACC-8213,389.1,2026-05-12T07:39:00,CARD_PAYMENT,mobile,0
TXN-001128,ACC-8126,ACC-8093,824.49,2026-05-12T07:51:00,BILLPAY,mobile,0
TXN-001129,ACC-8156,ACC-8191,122.84,2026-05-12T09:33:00,CARD_PAYMENT,web,0
TXN-001130,ACC-8113,ACC-8191,361.42,2026-05-12T09:08:00,P2P_PAYMENT,mobile,0
TXN-001131,ACC-8136,ACC-8104,416.85,2026-05-12T09:33:00,ACH_TRANSFER,mobile,0
TXN-001132,ACC-8024,ACC-8163,217.66,2026-05-12T10:27:00,ACH_TRANSFER,mobile,0
TXN-001133,ACC-8060,ACC-8093,772.29,2026-05-12T09:19:00,ACH_TRANSFER,web,0
TXN-001134,ACC-8133,ACC-8213,682.38,2026-05-12T10:13:00,BILLPAY,web,0
TXN-001135,ACC-8176,ACC-8051,11183.18,2026-05-10T00:31:00,P2P_PAYMENT,web,1
TXN-001136,ACC-8046,ACC-8127,766.63,2026-05-12T09:07:00,CARD_PAYMENT,mobile,0
TXN-001137,ACC-8114,ACC-8213,957.05,2026-05-12T09:36:00,CARD_PAYMENT,mobile,0
TXN-001138,ACC-8074,ACC-8213,130.75,2026-05-12T10:18:00,ACH_TRANSFER,web,0
TXN-001139,ACC-8010,ACC-8213,730.91,2026-05-12T09:50:00,CARD_PAYMENT,mobile,0
TXN-001140,ACC-8231,ACC-8106,402.61,2026-05-12T11:37:00,BILLPAY,mobile,0
TXN-001141,ACC-8186,ACC-8104,798.59,2026-05-12T10:32:00,ACH_TRANSFER,mobile,0
TXN-001142,ACC-8199,ACC-8053,503.61,2026-05-12T10:56:00,CARD_PAYMENT,web,0
TXN-001143,ACC-8211,ACC-8104,803.84,2026-05-12T12:23:00,BILLPAY,mobile,0
TXN-001144,ACC-8230,ACC-8127,672.69,2026-05-12T12:11:00,BILLPAY,mobile,0
TXN-001145,ACC-8142,ACC-8211,209.52,2026-05-12T12:21:00,ACH_TRANSFER,mobile,0
TXN-001146,ACC-8111,ACC-8104,790.08,2026-05-12T12:26:00,BILLPAY,web,0
TXN-001147,ACC-8040,ACC-8175,647.88,2026-05-12T11:42:00,ACH_TRANSFER,mobile,0
TXN-001148,ACC-8238,ACC-8153,9219.28,2026-05-10T02:30:00,WIRE_TRANSFER,mobile,1
TXN-001149,ACC-8136,ACC-8094,249.65,2026-05-12T13:42:00,CARD_PAYMENT,web,0
TXN-001150,ACC-8191,ACC-8035,370.76,2026-05-12T12:48:00,P2P_PAYMENT,mobile,0
TXN-001151,ACC-8129,ACC-8093,770.62,2026-05-12T13:15:00,ACH_TRANSFER,web,0
TXN-001152,ACC-8121,ACC-8213,716.31,2026-05-12T14:16:00,CARD_PAYMENT,web,0
TXN-001153,ACC-8020,ACC-8017,7205.08,2026-05-10T03:16:00,WIRE_TRANSFER,mobile,1
TXN-001154,ACC-8037,ACC-8053,530.46,2026-05-12T13:57:00,CARD_PAYMENT,mobile,0
TXN-001155,ACC-8149,ACC-8071,412.84,2026-05-12T14:32:00,P2P_PAYMENT,web,0
TXN-001156,ACC-8238,ACC-8003,6196.23,2026-05-10T04:38:00,P2P_PAYMENT,mobile,1
TXN-001157,ACC-8159,ACC-8191,845.16,2026-05-12T15:32:00,ACH_TRANSFER,web,0
TXN-001158,ACC-8087,ACC-8213,922.55,2026-05-12T15:41:00,P2P_PAYMENT,web,0
TXN-001159,ACC-8025,ACC-8163,563.04,2026-05-12T14:26:00,ACH_TRANSFER,web,0
TXN-001160,ACC-8090,ACC-8148,975.77,2026-05-12T15:47:00,ACH_TRANSFER,web,0
TXN-001161,ACC-8109,ACC-8127,775.14,2026-05-12T15:03:00,BILLPAY,mobile,0
TXN-001162,ACC-8119,ACC-8235,769.01,2026-05-12T15:55:00,ACH_TRANSFER,web,0
TXN-001163,ACC-8182,ACC-8220,646.29,2026-05-12T17:02:00,CARD_PAYMENT,mobile,0
TXN-001164,ACC-8014,ACC-8213,998.74,2026-05-12T16:36:00,ACH_TRANSFER,branch,0
TXN-001165,ACC-8234,ACC-8175,623.24,2026-05-12T15:52:00,CARD_PAYMENT,web,0
TXN-001166,ACC-8209,ACC-8053,891.21,2026-05-12T16:57:00,CARD_PAYMENT,mobile,0
TXN-001167,ACC-8088,ACC-8191,569.66,2026-05-12T17:02:00,CARD_PAYMENT,branch,0
TXN-001168,ACC-8210,ACC-8041,1108.71,2026-05-12T17:22:00,P2P_PAYMENT,web,0
TXN-001169,ACC-8108,ACC-8053,594.6,2026-05-12T18:03:00,ACH_TRANSFER,mobile,0
TXN-001170,ACC-8023,ACC-8213,397.69,2026-05-12T16:54:00,BILLPAY,web,0
TXN-001171,ACC-8203,ACC-8191,800.82,2026-05-12T18:45:00,CARD_PAYMENT,mobile,0
TXN-001172,ACC-8136,ACC-8026,678.57,2026-05-12T17:59:00,ACH_TRANSFER,mobile,0
TXN-001173,ACC-8037,ACC-8021,1398.95,2026-05-12T19:35:00,P2P_PAYMENT,web,0
TXN-001174,ACC-8054,ACC-8127,890.82,2026-05-12T18:49:00,CARD_PAYMENT,mobile,0
TXN-001175,ACC-8003,ACC-8104,571.65,2026-05-12T19:40:00,ACH_TRANSFER,web,0
TXN-001176,ACC-8085,ACC-8104,853.95,2026-05-12T18:28:00,ACH_TRANSFER,mobile,0
TXN-001177,ACC-8137,ACC-8148,825.7,2026-05-12T18:41:00,CARD_PAYMENT,web,0
TXN-001178,ACC-8057,ACC-8132,391.2,2026-05-12T18:46:00,BILLPAY,mobile,0
TXN-001179,ACC-8147,ACC-8104,133.71,2026-05-12T18:55:00,ACH_TRANSFER,web,0
TXN-001180,ACC-8153,ACC-8127,858.55,2026-05-12T19:49:00,BILLPAY,web,0
TXN-001181,ACC-8200,ACC-8172,4553.0,2026-05-10T08:43:00,P2P_PAYMENT,mobile,1
TXN-001182,ACC-8147,ACC-8132,673.89,2026-05-12T22:06:00,CARD_PAYMENT,mobile,0
TXN-001183,ACC-8017,ACC-8053,625.84,2026-05-12T22:06:00,BILLPAY,mobile,0
TXN-001184,ACC-8055,ACC-8132,484.95,2026-05-12T20:56:00,CARD_PAYMENT,mobile,0
TXN-001185,ACC-8059,ACC-8106,618.8,2026-05-12T21:41:00,ACH_TRANSFER,mobile,0
TXN-001186,ACC-8024,ACC-8191,505.2,2026-05-12T21:12:00,P2P_PAYMENT,mobile,0
TXN-001187,ACC-8201,ACC-8059,708.04,2026-05-12T21:13:00,ACH_TRANSFER,web,0
TXN-001188,ACC-8165,ACC-8104,1091.76,2026-05-12T22:40:00,P2P_PAYMENT,web,0
TXN-001189,ACC-8165,ACC-8156,881.93,2026-05-12T23:38:00,BILLPAY,web,0
TXN-001190,ACC-8183,ACC-8193,241.92,2026-05-12T22:11:00,ACH_TRANSFER,web,0
TXN-001191,ACC-8050,ACC-8132,853.73,2026-05-12T21:40:00,P2P_PAYMENT,branch,0
TXN-001192,ACC-8036,ACC-8093,216.86,2026-05-12T23:25:00,CARD_PAYMENT,branch,0
TXN-001193,ACC-8203,ACC-8093,598.92,2026-05-12T23:59:00,CARD_PAYMENT,branch,0
TXN-001194,ACC-8094,ACC-8213,459.75,2026-05-12T23:30:00,ACH_TRANSFER,branch,0
TXN-001195,ACC-8126,ACC-8053,1043.18,2026-05-12T23:44:00,ACH_TRANSFER,mobile,0
TXN-001196,ACC-8233,ACC-8126,7412.39,2026-05-10T11:09:00,CRYPTO_EXCHANGE,mobile,1
TXN-001197,ACC-8174,ACC-8053,857.44,2026-05-13T01:24:00,BILLPAY,mobile,0
TXN-001198,ACC-8046,ACC-8053,595.68,2026-05-13T00:54:00,CARD_PAYMENT,web,0
TXN-001199,ACC-8035,ACC-8148,613.01,2026-05-13T00:21:00,ACH_TRANSFER,web,0
TXN-001200,ACC-8134,ACC-8191,345.46,2026-05-12T23:58:00,CARD_PAYMENT,mobile,0
TXN-001201,ACC-8069,ACC-8104,683.53,2026-05-13T00:55:00,ACH_TRANSFER,web,0
TXN-001202,ACC-8091,ACC-8148,739.05,2026-05-13T01:09:00,CARD_PAYMENT,web,0
TXN-001203,ACC-8166,ACC-8127,336.51,2026-05-13T01:12:00,P2P_PAYMENT,mobile,0
TXN-001204,ACC-8135,ACC-8127,85.96,2026-05-13T01:06:00,BILLPAY,web,0
TXN-001205,ACC-8074,ACC-8213,412.53,2026-05-13T03:30:00,P2P_PAYMENT,web,0
TXN-001206,ACC-8196,ACC-8213,255.7,2026-05-13T03:22:00,P2P_PAYMENT,web,0
TXN-001207,ACC-8160,ACC-8119,701.27,2026-05-13T02:32:00,BILLPAY,mobile,0
TXN-001208,ACC-8008,ACC-8034,924.77,2026-05-13T03:19:00,CARD_PAYMENT,branch,0
TXN-001209,ACC-8231,ACC-8191,549.11,2026-05-13T03:06:00,P2P_PAYMENT,mobile,0
TXN-001210,ACC-8103,ACC-8191,688.89,2026-05-13T04:18:00,ACH_TRANSFER,web,0
TXN-001211,ACC-8026,ACC-8053,563.39,2026-05-13T04:05:00,CARD_PAYMENT,mobile,0
TXN-001212,ACC-8013,ACC-8172,1046.58,2026-05-13T02:59:00,P2P_PAYMENT,mobile,0
TXN-001213,ACC-8192,ACC-8104,1199.57,2026-05-13T04:26:00,CARD_PAYMENT,mobile,0
TXN-001214,ACC-8142,ACC-8132,233.52,2026-05-13T04:47:00,CARD_PAYMENT,mobile,0
TXN-001215,ACC-8157,ACC-8101,580.97,2026-05-13T05:17:00,CARD_PAYMENT,mobile,0
TXN-001216,ACC-8093,ACC-8148,846.1,2026-05-13T04:03:00,ACH_TRANSFER,web,0
TXN-001217,ACC-8232,ACC-8106,1045.36,2026-05-13T06:01:00,ACH_TRANSFER,branch,0
TXN-001218,ACC-8217,ACC-8154,906.92,2026-05-13T06:27:00,CARD_PAYMENT,web,0
TXN-001219,ACC-8154,ACC-8213,1000.39,2026-05-13T06:27:00,ACH_TRANSFER,web,0
TXN-001220,ACC-8125,ACC-8145,6116.26,2026-05-10T15:37:00,WIRE_TRANSFER,web,1
TXN-001221,ACC-8008,ACC-8053,350.38,2026-05-13T07:12:00,CARD_PAYMENT,mobile,0
TXN-001222,ACC-8033,ACC-8093,506.32,2026-05-13T06:47:00,P2P_PAYMENT,web,0
TXN-001223,ACC-8154,ACC-8093,621.3,2026-05-13T07:26:00,BILLPAY,mobile,0
TXN-001224,ACC-8146,ACC-8127,303.57,2026-05-13T06:54:00,BILLPAY,mobile,0
TXN-001225,ACC-8016,ACC-8191,425.02,2026-05-13T06:57:00,P2P_PAYMENT,web,0
TXN-001226,ACC-8202,ACC-8053,876.79,2026-05-13T06:43:00,BILLPAY,mobile,0
TXN-001227,ACC-8140,ACC-8171,704.17,2026-05-13T08:24:00,CARD_PAYMENT,web,0
TXN-001228,ACC-8098,ACC-8191,879.39,2026-05-13T08:14:00,P2P_PAYMENT,web,0
TXN-001229,ACC-8177,ACC-8164,7625.7,2026-05-10T17:29:00,P2P_PAYMENT,web,1
TXN-001230,ACC-8103,ACC-8213,678.28,2026-05-13T08:16:00,ACH_TRANSFER,web,0
TXN-001231,ACC-8083,ACC-8148,622.36,2026-05-13T09:24:00,BILLPAY,web,0
TXN-001232,ACC-8086,ACC-8191,466.01,2026-05-13T08:27:00,CARD_PAYMENT,web,0
TXN-001233,ACC-8211,ACC-8106,918.29,2026-05-13T09:10:00,ACH_TRANSFER,mobile,0
TXN-001234,ACC-8049,ACC-8093,454.75,2026-05-13T09:04:00,ACH_TRANSFER,web,0
TXN-001235,ACC-8169,ACC-8087,645.74,2026-05-13T08:26:00,BILLPAY,mobile,0
TXN-001236,ACC-8210,ACC-8104,890.27,2026-05-13T09:17:00,CARD_PAYMENT,mobile,0
TXN-001237,ACC-8032,ACC-8148,612.04,2026-05-13T08:34:00,P2P_PAYMENT,web,0
TXN-001238,ACC-8182,ACC-8111,271.34,2026-05-13T10:58:00,CARD_PAYMENT,web,0
TXN-001239,ACC-8038,ACC-8104,504.3,2026-05-13T09:10:00,CARD_PAYMENT,mobile,0
TXN-001240,ACC-8173,ACC-8026,501.33,2026-05-13T10:13:00,CARD_PAYMENT,mobile,0
TXN-001241,ACC-8004,ACC-8126,922.04,2026-05-13T11:48:00,P2P_PAYMENT,web,0
TXN-001242,ACC-8037,ACC-8106,643.46,2026-05-13T09:52:00,CARD_PAYMENT,web,0
TXN-001243,ACC-8081,ACC-8093,549.83,2026-05-13T12:14:00,BILLPAY,mobile,0
TXN-001244,ACC-8005,ACC-8191,956.79,2026-05-13T12:30:00,P2P_PAYMENT,mobile,0
TXN-001245,ACC-8098,ACC-8106,790.31,2026-05-13T11:58:00,CARD_PAYMENT,web,0
TXN-001246,ACC-8093,ACC-8021,1100.69,2026-05-13T12:29:00,P2P_PAYMENT,web,0
TXN-001247,ACC-8118,ACC-8150,814.28,2026-05-13T10:46:00,ACH_TRANSFER,mobile,0
TXN-001248,ACC-8036,ACC-8122,372.35,2026-05-13T11:16:00,P2P_PAYMENT,web,0
TXN-001249,ACC-8070,ACC-8148,668.97,2026-05-13T13:49:00,P2P_PAYMENT,web,0
TXN-001250,ACC-8179,ACC-8132,671.35,2026-05-13T13:53:00,BILLPAY,web,0
TXN-001251,ACC-8053,ACC-8079,573.36,2026-05-13T12:45:00,BILLPAY,web,0
TXN-001252,ACC-8205,ACC-8021,1227.3,2026-05-13T14:01:00,BILLPAY,web,0
TXN-001253,ACC-8096,ACC-8053,798.67,2026-05-13T12:09:00,ACH_TRANSFER,mobile,0
TXN-001254,ACC-8010,ACC-8062,1133.05,2026-05-13T14:13:00,P2P_PAYMENT,mobile,0
TXN-001255,ACC-8181,ACC-8148,913.55,2026-05-13T14:33:00,ACH_TRANSFER,branch,0
TXN-001256,ACC-8213,ACC-8132,718.35,2026-05-13T13:48:00,BILLPAY,branch,0
TXN-001257,ACC-8062,ACC-8079,707.08,2026-05-13T13:18:00,ACH_TRANSFER,web,0
TXN-001258,ACC-8002,ACC-8191,186.47,2026-05-13T15:05:00,P2P_PAYMENT,web,0
TXN-001259,ACC-8219,ACC-8191,648.47,2026-05-13T14:03:00,BILLPAY,web,0
TXN-001260,ACC-8009,ACC-8060,364.09,2026-05-13T15:47:00,CARD_PAYMENT,web,0
TXN-001261,ACC-8188,ACC-8053,642.5,2026-05-13T14:02:00,CARD_PAYMENT,mobile,0
TXN-001262,ACC-8112,ACC-8217,1075.68,2026-05-13T14:24:00,BILLPAY,mobile,0
TXN-001263,ACC-8232,ACC-8106,404.63,2026-05-13T14:51:00,CARD_PAYMENT,mobile,0
TXN-001264,ACC-8239,ACC-8191,649.72,2026-05-13T15:28:00,CARD_PAYMENT,mobile,0
TXN-001265,ACC-8065,ACC-8073,376.21,2026-05-13T16:17:00,BILLPAY,web,0
TXN-001266,ACC-8041,ACC-8148,675.36,2026-05-13T15:53:00,BILLPAY,web,0
TXN-001267,ACC-8214,ACC-8104,730.57,2026-05-13T15:35:00,ACH_TRANSFER,mobile,0
TXN-001268,ACC-8202,ACC-8132,312.09,2026-05-13T16:25:00,BILLPAY,mobile,0
TXN-001269,ACC-8207,ACC-8132,489.71,2026-05-13T16:14:00,ACH_TRANSFER,mobile,0
TXN-001270,ACC-8091,ACC-8167,637.2,2026-05-13T16:26:00,CARD_PAYMENT,mobile,0
TXN-001271,ACC-8108,ACC-8104,352.16,2026-05-13T18:49:00,CARD_PAYMENT,web,0
TXN-001272,ACC-8165,ACC-8053,253.16,2026-05-13T17:21:00,BILLPAY,branch,0
TXN-001273,ACC-8167,ACC-8021,323.66,2026-05-13T17:24:00,BILLPAY,web,0
TXN-001274,ACC-8149,ACC-8148,359.35,2026-05-13T17:58:00,ACH_TRANSFER,branch,0
TXN-001275,ACC-8196,ACC-8093,600.1,2026-05-13T19:14:00,BILLPAY,web,0
TXN-001276,ACC-8061,ACC-8132,108.32,2026-05-13T19:17:00,ACH_TRANSFER,web,0
TXN-001277,ACC-8060,ACC-8097,322.57,2026-05-13T19:47:00,P2P_PAYMENT,branch,0
TXN-001278,ACC-8083,ACC-8021,386.75,2026-05-13T19:26:00,P2P_PAYMENT,mobile,0
TXN-001279,ACC-8004,ACC-8148,697.58,2026-05-13T18:24:00,P2P_PAYMENT,web,0
TXN-001280,ACC-8025,ACC-8026,810.43,2026-05-13T19:45:00,CARD_PAYMENT,mobile,0
TXN-001281,ACC-8171,ACC-8213,1122.04,2026-05-13T20:35:00,BILLPAY,branch,0
TXN-001282,ACC-8030,ACC-8104,864.12,2026-05-13T20:27:00,ACH_TRANSFER,mobile,0
TXN-001283,ACC-8194,ACC-8191,453.99,2026-05-13T19:40:00,CARD_PAYMENT,mobile,0
TXN-001284,ACC-8218,ACC-8127,1000.87,2026-05-13T21:08:00,BILLPAY,web,0
TXN-001285,ACC-8162,ACC-8093,293.99,2026-05-13T20:48:00,ACH_TRANSFER,web,0
TXN-001286,ACC-8063,ACC-8148,839.12,2026-05-13T21:34:00,BILLPAY,mobile,0
TXN-001287,ACC-8005,ACC-8142,395.68,2026-05-13T20:18:00,CARD_PAYMENT,web,0
TXN-001288,ACC-8023,ACC-8191,579.68,2026-05-13T22:16:00,CARD_PAYMENT,mobile,0
TXN-001289,ACC-8158,ACC-8151,483.12,2026-05-13T22:58:00,BILLPAY,web,0
TXN-001290,ACC-8090,ACC-8053,922.95,2026-05-13T21:53:00,ACH_TRANSFER,web,0
